Date,Total_Price_Index,Total_Dividends_Paid,Total_Dividends_Index,CPI,CPI_ADJ,Real_Price_Index,Real_Dividends_Index,Real_Price_Index_Lag,Real_Month_Return,Real_Total_Return,log_Real_Total_Return,log_Real_Month_Return,GOP
2017-01-01,105.023547807176,1922.862,8.991181556907463,243.618,1.249283714668046,131.20420793216596,11.23253669466818,114.2435977695345,1.246780978608308,131.20420793216596,4.876754948649376,0.22056501262552175,0
2017-01-01,105.023547807176,1922.862,8.991181556907463,243.618,1.249283714668046,131.20420793216596,11.23253669466818,114.2435977695345,1.246780978608308,131.20420793216596,4.876754948649376,0.22056501262552175,1
2018-01-01,124.243166406221,3011.279,14.08055087026669,248.859,1.2229736517465715,151.94611892437305,17.220142716413417,131.20420793216596,1.289335641797764,151.94611892437305,5.023525977242416,0.2541270793539341,1
2018-01-01,124.243166406221,3011.279,14.08055087026669,248.859,1.2229736517465715,151.94611892437305,17.220142716413417,131.20420793216596,1.289335641797764,151.94611892437305,5.023525977242416,0.2541270793539341,1
2019-01-01,111.166160838758,2506.554,11.720488571822955,252.718,1.2042988627640296,133.87728107595947,14.11497105808519,151.94611892437305,0.9739784943615682,133.87728107595947,4.896923567472124,-0.026366055294277914,1
2019-01-01,111.166160838758,2506.554,11.720488571822955,252.718,1.2042988627640296,133.87728107595947,14.11497105808519,151.94611892437305,0.9739784943615682,133.87728107595947,4.896923567472124,-0.026366055294277914,1
2020-01-01,130.905203276323,2397.311,11.209675186972017,259.037,1.1749209572377692,153.80326674082218,13.170482301001632,133.87728107595947,1.2472149695592192,153.80326674082218,5.035674297033374,0.22091304122244926,1
2020-01-01,130.905203276323,2397.311,11.209675186972017,259.037,1.1749209572377692,153.80326674082218,13.170482301001632,133.87728107595947,1.2472149695592192,153.80326674082218,5.035674297033374,0.22091304122244926,1
2021-01-01,138.83573572322,2427.633,11.351458948452843,262.65,1.158758804492671,160.87713114749886,13.15360300035685,153.80326674082218,1.131515200136284,160.87713114749886,5.080640913054647,0.1235576196170304,1
2021-01-01,138.83573572322,2427.633,11.351458948452843,262.65,1.158758804492671,160.87713114749886,13.15360300035685,153.80326674082218,1.131515200136284,160.87713114749886,5.080640913054647,0.1235576196170304,0
